gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,up_down
CHLRE_09g396586v5,15.829279194555879,-1.5220014103463853,0.5612163156601284,-2.7119692850628145,0.006688479011804971,0.018562724231517294,NONE
CHLRE_09g396550v5,4570.158115813836,-2.3836368619652957,0.22295907406317314,-10.690916581802439,1.122560546530118e-26,1.082581635837905e-24,DOWN
CHLRE_09g396300v5,624.5101174671381,-1.4066287878534853,0.25986006179506194,-5.413024141288861,6.19691317305451e-8,5.712313870142086e-7,NONE
CHLRE_09g396250v5,377.46019125994366,-2.1468479965743916,0.24027874713450656,-8.934822668159658,4.078317776002562e-19,1.9438016891346314e-17,DOWN
CHLRE_09g396200v5,5850.763942095901,-1.062525670887717,0.12842602527249497,-8.273445110780662,1.3014272887799819e-16,4.5278138015339e-15,NONE
CHLRE_09g395200v5,178.92298832999836,1.3912510476259394,0.3130164490734994,4.444657946072539,8.803181454998065e-6,5.146163253256756e-5,NONE
CHLRE_09g394200v5,31769.106379842986,-1.225321054400595,0.18041559663477208,-6.791658134086369,1.108519850243433e-11,1.9677718891673255e-10,NONE
CHLRE_09g394000v5,103.07436245914988,1.042283297862198,0.2159291053485742,4.826969926910228,1.386260451237231e-6,9.76540841578521e-6,NONE
CHLRE_09g393953v5,22.057638772609323,-3.297559569828677,0.6194049573180185,-5.32375392038657,1.0164739470834044e-7,9.04135483352342e-7,DOWN
CHLRE_09g393900v5,1409.3758642389703,-1.4246958344298368,0.20342811087910978,-7.003436389754825,2.4975933606011027e-12,4.891664146041899e-11,NONE
CHLRE_09g393850v5,38.70485998182302,3.2230696031459325,0.5534414551152054,5.823686630910243,5.7563465710811694e-9,6.414048061060781e-8,UP
CHLRE_09g393650v5,5391.638620058634,-1.0854835148425865,0.17734861553019093,-6.120620178496964,9.32118501338557e-10,1.1879108350520976e-8,NONE
CHLRE_09g393450v5,195.93673306760687,-1.0433523137330847,0.2639680113545305,-3.9525710269937884,7.731596911153165e-5,3.6522991882505544e-4,NONE
CHLRE_09g393150v5,20497.638804373168,6.407706195801378,0.18381167427017922,34.860169906199125,2.9860585966347033e-266,1.2310773079275723e-262,UP
CHLRE_09g393100v5,26.10959075853844,2.265770747167826,0.42895013210761346,5.282130899541016,1.276899085201843e-7,1.1100338858230678e-6,UP
CHLRE_09g392300v5,94.96707716752108,1.4246179889183443,0.2551194709151666,5.584120975980168,2.3488516855100196e-8,2.3504194869991343e-7,NONE
CHLRE_09g392105v5,75.52609992398251,-1.1137138000507785,0.24140068016664867,-4.613548724394383,3.9585141136681075e-6,2.519484996082623e-5,NONE
CHLRE_09g391901v5,37.11908174913187,-2.8862623876829323,0.3964819431605871,-7.279681805115421,3.3460845547481816e-13,7.298978887877284e-12,DOWN
CHLRE_09g391753v5,2006.3737953598545,-1.3529490026785214,0.1409880379422858,-9.596197113065424,8.294852393747163e-22,5.3643298362856653e-20,NONE
CHLRE_09g391450v5,411.3526779052754,3.898845023274955,0.5359845810724894,7.274173849317607,3.485468843070522e-13,7.563008775141577e-12,UP
CHLRE_09g391370v5,412.71280682683755,-1.309922054651033,0.1548457141750457,-8.45953058261741,2.6845594035508073e-17,1.0177257269875026e-15,NONE
CHLRE_09g390700v5,63.63466050847219,-1.204480446106437,0.3284131521091284,-3.667576765336731,2.4486004966100806e-4,0.0010187116537024683,NONE
CHLRE_09g390100v5,668.3570816723636,-1.324025610697689,0.1924300352367229,-6.880555881356588,5.96194524377806e-12,1.1071896285489189e-10,NONE
CHLRE_09g389089v5,214.45965227534333,1.197600636452267,0.154496346519301,7.7516437341944044,9.07105908159809e-15,2.468495632254688e-13,NONE
CHLRE_09g389000v5,1367.0205010536195,-1.2364323501483143,0.14670647257790212,-8.427933194915857,3.518238074813299e-17,1.3216233278302077e-15,NONE
CHLRE_09g388900v5,27.604528674215484,1.4044715022626002,0.3651530104121172,3.846254754075538,1.1993706173114084e-4,5.398149795328176e-4,NONE
CHLRE_09g388800v5,1359.678639086169,1.1874299492167424,0.2112813239791098,5.6201368244651295,1.9080628689217492e-8,1.9375532494697393e-7,NONE
CHLRE_09g388550v5,203.38628677215428,1.1143528686368485,0.18154522933161638,6.13815561411055,8.348506332024697e-10,1.073072626043798e-8,NONE
CHLRE_09g388353v5,14.522827716114156,-2.326622348175168,0.5101048719741872,-4.561066706088826,5.089440821257153e-6,3.149342160726143e-5,DOWN
CHLRE_09g388355v5,6.491327238460628,-2.7419886164681664,0.7721980983241423,-3.5508875538789186,3.839344121437153e-4,0.0015208893563925076,DOWN
CHLRE_09g387850v5,279.3524196083835,-1.307921999124647,0.1757667366505716,-7.441237312864416,9.974657059553193e-14,2.3532484916894378e-12,NONE
CHLRE_09g387800v5,14472.60174125258,4.149416251673195,0.1369945128552572,30.288923002757766,1.6040230461728624e-201,2.939104894937408e-198,UP
CHLRE_09g387700v5,265.29034875555533,1.2157863869523815,0.21713515903627165,5.599214757980714,2.1532491373152667e-8,2.1665180917306931e-7,NONE
CHLRE_09g387450v5,1093.6180445472169,1.0599496076874113,0.18912353975480328,5.604535580613735,2.0881409409928604e-8,2.106148761951881e-7,NONE
CHLRE_09g387200v5,46.606044671372345,1.6416485516191834,0.36053127883138086,4.5534150516437615,5.27819907346083e-6,3.247864959718005e-5,NONE
CHLRE_09g386986v5,25.010425457150134,3.283019780613588,0.5364783995758662,6.119574959978084,9.38252856643065e-10,1.1929628264379942e-8,UP
CHLRE_09g387060v5,1126.3463555879566,-1.8321921966635093,0.24402686235415408,-7.508157827331585,5.996518495143212e-14,1.459062178749573e-12,NONE
CHLRE_09g387652v5,210.39872814797292,1.1001285398117786,0.20964715109053592,5.247524395581647,1.5415664161568585e-7,1.3233717734951978e-6,NONE
CHLRE_09g387875v5,10030.368403633354,-1.4801492461841566,0.19487702270376664,-7.595298951350142,3.0708266025959354e-14,7.743272401132962e-13,NONE
CHLRE_09g388171v5,106.78410944266946,1.1867813666917906,0.19041312878247263,6.232665648005637,4.5856422699196855e-10,6.1732103406731045e-9,NONE
CHLRE_09g388282v5,78.55882403143268,1.2694350025516983,0.28102448486571874,4.517168684281263,6.267197892536034e-6,3.7950674581950454e-5,NONE
CHLRE_09g388986v5,92.53611030047611,-1.2063635549802587,0.2211531047855738,-5.454879578335235,4.9006044973240264e-8,4.583997093895094e-7,NONE
CHLRE_09g389245v5,217.41206484704674,1.0591521714026344,0.22563743194344926,4.694044610772233,2.6785558100577423e-6,1.7732663132742764e-5,NONE
CHLRE_09g389319v5,2240.1865451066196,-1.7932885980753788,0.23527950208604573,-7.6219499878894785,2.498718539126958e-14,6.398504259121532e-13,NONE
CHLRE_09g389652v5,540.0723802429595,-1.702056235004082,0.2549652675657388,-6.675639593009403,2.461562304102349e-11,4.125368288308113e-10,NONE
CHLRE_09g389912v5,192.6498774033233,1.0140435981479465,0.2492645173737722,4.068142585361991,4.738938118086555e-5,2.3517853898695568e-4,NONE
CHLRE_09g390986v5,261.94624345861246,-1.3047702578749114,0.17594159332773404,-7.415928395308205,1.207757426525497e-13,2.797349398993254e-12,NONE
CHLRE_09g391134v5,35.61023293247303,1.5281115757338075,0.36592920939229157,4.175975944286009,2.9671117637326537e-5,1.5479481207122806e-4,NONE
CHLRE_09g391171v5,1803.8523782024056,-1.4057658107367959,0.19662817213039377,-7.149361129210741,8.718269590575304e-13,1.7949186494154472e-11,NONE
CHLRE_09g391208v5,313.98991574425116,-1.005091902492653,0.19662269195488533,-5.111779787468627,3.1913771912617537e-7,2.5553327788260422e-6,NONE
CHLRE_09g391245v5,5120.372138603247,-1.4988808411635772,0.23046078124043123,-6.503843443973446,7.829337890619005e-11,1.1916112386201398e-9,NONE
CHLRE_09g391615v5,30.558987133314613,-1.3745520385967755,0.33821666123766825,-4.064116869839431,4.821466461040076e-5,2.389864845476763e-4,NONE
CHLRE_09g391689v5,19.54894737543765,1.2461083676623386,0.43682762790946,2.8526317660489546,0.004335883250720167,0.012791404883246727,NONE
CHLRE_09g391986v5,7.197158495169707,1.7832991392285047,0.7702697833846871,2.3151617494229186,0.020604081716943876,0.048568026242727484,NONE
CHLRE_09g392319v5,3332.6210601326916,-1.4605280201599584,0.23096320972560033,-6.323639257937066,2.5547375334476887e-10,3.5794542620293826e-9,NONE
CHLRE_09g392951v5,21.928880998479915,-1.2178050390051687,0.38667753604585137,-3.149407259233089,0.0016360202616187345,0.005455937337584337,NONE
CHLRE_09g393173v5,1487.1575457235635,-1.1761836522782416,0.16159071831088861,-7.27878225044678,3.368468673010102e-13,7.328419114328441e-12,NONE
CHLRE_09g393506v5,698.2304853184905,1.2322461236166191,0.18946623145763644,6.503777027370401,7.832797178244082e-11,1.1916112386201398e-9,NONE
CHLRE_09g393802v5,1062.7826522915905,-1.1115189058663968,0.2008823440294079,-5.533183671451372,3.144698644724082e-8,3.070410026651559e-7,NONE
CHLRE_09g393839v5,5.392572701122322,-2.793274656243217,1.066273095492421,-2.6196615745549128,0.00880170661283438,0.02347928562799284,DOWN
CHLRE_09g393913v5,152.5140886360376,-1.2887216379198594,0.19110597414306513,-6.743492157681585,1.54624326202991e-11,2.6812931266177964e-10,NONE
CHLRE_09g394362v5,32.524014606464355,4.389371446843508,0.6148230965963439,7.139242932061328,9.384634915931452e-13,1.9249006765998205e-11,UP
CHLRE_09g394473v5,6019.449723615099,-1.4879311652325409,0.29732111475617884,-5.004458450429038,5.601929279512857e-7,4.310845345237821e-6,NONE
CHLRE_09g394510v5,1311.70445029109,-1.844942080871155,0.18535649331014142,-9.953479632268229,2.435164614867785e-23,1.842123837788286e-21,NONE
CHLRE_09g394547v5,1691.07395798041,-1.3862327262872856,0.20748677593278148,-6.681065432027229,2.3721127740051082e-11,3.983555168647478e-10,NONE
CHLRE_09g394621v5,661.3454826121343,-1.8761328895026368,0.1601150428765713,-11.717405534150222,1.0380246745310589e-31,1.5421680097019544e-29,NONE
CHLRE_09g394658v5,97.86661147097122,1.1424123039764924,0.24042500115071752,4.751636886799212,2.0177648699500227e-6,1.3710325698535568e-5,NONE
CHLRE_09g394991v5,319.95936234361517,-1.679472606315456,0.21366989919774307,-7.860127292713187,3.837432875690015e-15,1.1005757487478963e-13,NONE
CHLRE_09g395213v5,1464.8317278542838,3.107531510385213,0.28237908645350823,11.004821743046636,3.622316020940452e-28,4.177315629463566e-26,UP
CHLRE_09g395251v5,473.15237282149167,-1.5686950532722486,0.22236982555197637,-7.054442073596825,1.7329462290021482e-12,3.455624699210934e-11,NONE
CHLRE_09g395288v5,61.44372625955967,-1.2819029309503283,0.29642091674976084,-4.3246034895456225,1.5280645712108158e-5,8.439153665049418e-5,NONE
CHLRE_09g395658v5,2591.2135938723254,-1.6863081348819235,0.2672744530975279,-6.309275410869864,2.80344857385209e-10,3.885014321965951e-9,NONE
CHLRE_09g395806v5,36.36647470431913,4.311029307007274,0.5549477241897267,7.7683520791111675,7.951378987744307e-15,2.1927456670048724e-13,UP
CHLRE_09g395954v5,238.73290343873407,-1.0179682611909442,0.18095106124404847,-5.6256551036084375,1.8480526544398173e-8,1.880088607302099e-7,NONE
CHLRE_09g396401v5,147.98180697161538,1.1392291679602058,0.2993600949151887,3.8055478579500024,1.4149065123582113e-4,6.270686185245704e-4,NONE
CHLRE_09g396438v5,1134.4328360925379,1.573018901275735,0.2612534212245556,6.021046131769794,1.7329335447578734e-9,2.1121808637547737e-8,NONE
CHLRE_09g397068v5,94.23315781639263,1.1407007661011515,0.2555137717362903,4.464341621783274,8.031533172345871e-6,4.74724062885863e-5,NONE
CHLRE_09g398289v5,213.86612206775234,-1.4465458582663495,0.21035877519642732,-6.876565319966349,6.1312828590705045e-12,1.1348548628515598e-10,NONE
CHLRE_09g398993v5,113.87782890311034,1.4661328893296375,0.35246687630949347,4.159633111289182,3.187592085606056e-5,1.6514791418073977e-4,NONE
CHLRE_09g399030v5,2272.9913709932734,-1.4841162767895357,0.15861488785549366,-9.356727460171596,8.224458930599479e-21,4.792563682845089e-19,NONE
CHLRE_09g399552v5,445.9851573850012,-2.420069047056086,0.6043033738004092,-4.0047253614297915,6.208957417879143e-5,2.9982137376131034e-4,DOWN
CHLRE_09g400256v5,13.093161143354273,1.2233377116315467,0.5105816958812119,2.395968601107391,0.016576510253474747,0.040360730930171576,NONE
CHLRE_09g400404v5,8.293121777377404,2.0642587348398,0.6863913112287614,3.0074080208626373,0.0026348584708176387,0.008312885219486069,UP
CHLRE_09g400590v5,969.4163734476563,-4.1161414392153635,0.2988340504573174,-13.774004110027862,3.6538699104332286e-43,9.718704627895867e-41,DOWN
CHLRE_09g400849v5,4.196769750408797,5.793646035146077,1.3784446283232135,4.203031384868657,2.6336405612385303e-5,1.3933707569902022e-4,UP
CHLRE_09g401071v5,6.601776594577807,3.7012205602708814,0.9739389233107731,3.8002594122525513,1.4454469326476786e-4,6.397441053755466e-4,UP
CHLRE_09g401256v5,71.67536442090353,1.2899801165347073,0.24066944832370588,5.359966233851398,8.32375082428625e-8,7.513244381133254e-7,NONE
CHLRE_09g401663v5,98.25379416338042,-1.0824794625596288,0.24570164650162124,-4.405666294761628,1.054592104088154e-5,6.061791003317445e-5,NONE
CHLRE_09g402219v5,200941.04164254156,1.1123224464956336,0.18789002095117613,5.920071970105717,3.2180076422090503e-9,3.72931581360994e-8,NONE
CHLRE_09g402330v5,470.26069776208794,-1.1022466353395142,0.2020482333898235,-5.455363884389353,4.887265726535122e-8,4.5769317489311407e-7,NONE
CHLRE_09g402478v5,223.42452372872106,-1.312783437644536,0.16832575233707453,-7.799064726683472,6.236767103756622e-15,1.7344102244190634e-13,NONE
CHLRE_09g402515v5,7.168848953745258,2.9103268005120677,0.8890448660058613,3.2735432280117127,0.0010620814384798725,0.00374087676248859,UP
CHLRE_09g402738v5,105.11432425039604,-1.0303094705841558,0.26773625350153357,-3.8482254723051703,1.1897652593065776e-4,5.360770188859227e-4,NONE
CHLRE_09g402923v5,723.4106223712691,-1.3860688129844017,0.141049533823544,-9.826823069960682,8.629823299123562e-23,6.187583305471594e-21,NONE
CHLRE_09g402960v5,115.25719519334231,-1.7502108822863631,0.27341630422449015,-6.401267427158776,1.540923994302984e-10,2.2408622213448423e-9,NONE
CHLRE_09g402997v5,34.055002293105716,-1.0365949968542236,0.3767643175658982,-2.751308838244528,0.005935765259713032,0.01674708381487213,NONE
CHLRE_09g403256v5,14.202112513228379,2.1913304871558696,0.52445764486002,4.178279235000464,2.9372290808761697e-5,1.5362462661823315e-4,UP
CHLRE_09g405250v5,517.2211027918223,-1.2141832451538863,0.1578232986055612,-7.693307996232074,1.4337880594670852e-14,3.8136449820438226e-13,NONE
CHLRE_09g406150v5,33.583332831552376,2.7256248038305375,0.49920410201537824,5.45994071929035,4.762935905504102e-8,4.478083011269564e-7,UP
CHLRE_09g406432v5,9.761025859184985,-2.061338085100047,0.5535540628895136,-3.72382432592041,1.9622749438837658e-4,8.37687706435081e-4,DOWN
CHLRE_09g406625v5,6.178640102120566,5.428164172359023,1.3520093561203956,4.0148865448203654,5.947439709408867e-5,2.8872307402961914e-4,UP
CHLRE_09g406800v5,352.36137602996195,1.2098455103317436,0.22217388059857995,5.445489393587503,5.166314195064075e-8,4.81614965465244e-7,NONE
CHLRE_09g406950v5,2.8976540686624075,-3.3102895698446266,1.396711178120415,-2.370060196911545,0.01778518932471066,0.04282937458437551,DOWN
CHLRE_09g406983v5,312.8744450291416,-1.1896236542892067,0.23102523779042636,-5.149323362533964,2.6142783974550485e-7,2.1279400322029224e-6,NONE
CHLRE_09g407373v5,70.14249274455794,-2.0048451039072646,0.3012251674717348,-6.655636116777618,2.8207735742650344e-11,4.651737701320468e-10,DOWN
CHLRE_09g407550v5,8.365715634971266,4.146605994652972,1.1157842727671043,3.716315147882072,2.0214941413647426e-4,8.598519444221297e-4,UP
CHLRE_09g408051v5,138.24635416973976,1.3150575212279398,0.3615722480200573,3.6370532540290275,2.7577493084225327e-4,0.0011343986990570215,NONE
CHLRE_09g408100v5,46.198511626246045,2.18745759786753,0.4495627960005808,4.865744268270597,1.1402688128100213e-6,8.23660665442403e-6,UP
CHLRE_09g408428v5,24.77147636621298,1.0914690496602746,0.3726281038581517,2.9291109241609,0.0033993308887243475,0.010365822057313833,NONE
CHLRE_09g408550v5,108.27781824683743,1.1190593916167055,0.28862338077950755,3.8772305576712984,1.0565222980406485e-4,4.8316997273955447e-4,NONE
CHLRE_09g408650v5,395.9271352386238,-1.2683432857694161,0.15456468176576096,-8.205906234721589,2.2885798022175576e-16,7.813865324714233e-15,NONE
CHLRE_09g409000v5,17.98996583438488,1.0964269727750946,0.45335348714690493,2.4184813922470343,0.015585442673401905,0.038292540990326404,NONE
CHLRE_09g409650v5,10258.043250967832,-1.0276958568963288,0.17101321332845057,-6.009452935794619,1.8615039171883582e-9,2.2538958221992083e-8,NONE
CHLRE_09g409901v5,3573.4514072384604,-1.1169043366190305,0.2179946960748387,-5.123539043516873,2.998535198186551e-7,2.4144943336569537e-6,NONE
CHLRE_09g410150v5,182.12361731971896,1.2095276908299908,0.2973754234704782,4.067342474755874,4.755233220192567e-5,2.3591621851442728e-4,NONE
CHLRE_09g410450v5,4724.211998147899,-1.0639536170942627,0.1284793788130923,-8.28112360849805,1.2201845280504037e-16,4.272200223371382e-15,NONE
CHLRE_09g411200v5,3115.477505937441,-1.1630709130302055,0.1971330063113941,-5.8999298737067,3.6365610351993247e-9,4.182045190479224e-8,NONE
CHLRE_09g411350v5,279.50430789987223,-1.1022723529645164,0.14429688621721953,-7.638919881508696,2.1905155450785514e-14,5.679841486460753e-13,NONE
CHLRE_09g411525v5,99.23462298213559,-1.410368116784716,0.3067991170716365,-4.597040989708585,4.285333384387308e-6,2.701430919034063e-5,NONE
CHLRE_09g411633v5,21.88275472327553,1.731544221585161,0.4221690090799396,4.101542710012817,4.104047339424068e-5,2.073524653016002e-4,NONE
CHLRE_09g411876v5,7.859231304486046,2.2816846140430838,0.7821914900632027,2.9170409586771635,0.0035336936635853556,0.010709315250333251,UP
CHLRE_09g412150v5,73.80236936624475,-1.4881448685826377,0.32481031451712533,-4.581581317067986,4.614730945935996e-6,2.8793616356197695e-5,NONE
CHLRE_09g412175v5,12.815867676154395,1.6099551023875796,0.5201455989202535,3.0952008547791463,0.001966796590043945,0.006411235929316999,NONE
CHLRE_09g412600v5,501.58741119357387,-1.503425816423596,0.14901182887516162,-10.089305176457692,6.160401852059619e-24,5.004491967601734e-22,NONE
CHLRE_09g412850v5,304.95356961390723,-1.0564039750991252,0.18245925709062302,-5.789807499733683,7.046713807160967e-9,7.711171691698176e-8,NONE
CHLRE_09g413100v5,158.98447211452225,3.0946613939612972,0.35497049895781535,8.718080525134193,2.829576943315587e-18,1.2279619308478248e-16,UP
CHLRE_09g413200v5,473.31820007008423,-1.5678051702419291,0.22147435855487027,-7.0789466576263065,1.452542788982552e-12,2.91055688130149e-11,NONE
CHLRE_09g413425v5,8.186599911530632,2.697258085729516,0.7690139560896861,3.507424103776536,4.524674020430664e-4,0.0017569201617829546,UP
CHLRE_09g413450v5,88.91173424606976,1.3301602060510174,0.2163954232510685,6.146896205414314,7.901379603698383e-10,1.0179816487858595e-8,NONE
CHLRE_09g413533v5,8.851220501985104,1.665828408465197,0.6401809645516034,2.602121119974224,0.009264912474798525,0.024524505878315006,NONE
